scenario_id,mechanism,scenario_class,target_absent,tool,context,flagset,grade,evidence,validation_status,note
privesc-ssmSendCommand--role,privesc-ssmSendCommand,privesc,yes,pmapper,admin,default,M,raw-output/pmapper/admin-default-2026-08-31/output/01-graph-create.stderr.txt,validated,"Crash-M per rubric 4.7, tally separately from detection-Ms: 'graph create' terminated on an unhandled botocore ConnectTimeoutError (autoscaling_edges.py catches ClientError only) and no graph was written; all 7 downstream commands failed. No principal was evaluated. Validation: analysis/validation/privesc-ssmSendCommand--role.md."
privesc-ssmSendCommand--role,privesc-ssmSendCommand,privesc,yes,pmapper,admin,"flagged (--include-regions, 17 opted-in regions)",FP,raw-output/pmapper/admin-flagged-2026-08-31/output/04-query-preset-privesc.txt,validated,"CONFIRMED FALSE POSITIVE, rubric 3 / 4.8. PMapper asserts ""role/privesc-ssmSendCommand-role can call ssm:SendCommand to access an EC2 instance with access to role/privesc-high-priv-service-role"" - a path whose middle hop is an EC2 instance carrying the administrative role. The account holds zero EC2 instances and zero SSM-managed nodes in all 17 enabled regions, from the direct per-service sweep in analysis/account-baseline.md; scenarios.md marks the mechanism target_absent=yes on that evidence. PMapper appears to reason from the EXISTENCE OF AN INSTANCE PROFILE on privesc-high-priv-service-role to the existence of an instance carrying it. Regraded D->FP in the Phase-4 addendum (validation file added). Sits in the target_absent bucket and was never in any detection count."
privesc-ssmSendCommand--role,privesc-ssmSendCommand,privesc,yes,cloudfox,admin,default,P,raw-output/cloudfox/admin-default-2026-08-31/cloudfox-outdir/cloudfox-output/aws/personal-000000000000/csv/permissions.csv,validated,"Rubric 3 P / 4.1: permissions.csv binds the enabling permission to this specific principal (4 grant row(s): Allow ec2:DescribeInstances; Allow ssm:listCommands; Allow ssm:listCommandInvocations; Allow ssm:sendCommand) but names no target and does not characterise it as escalation. Search: grep ',privesc-ssmSendCommand-role,' csv/permissions.csv. iam-simulator additionally reports: can ssm:SendCommand on *. Not an FP: cloudfox makes no path or impact claim here. Validation: analysis/validation/privesc-ssmSendCommand--role.md."
privesc-ssmSendCommand--role,privesc-ssmSendCommand,privesc,yes,cloudfox-path,admin,default,N/A,raw-output/cloudfox/admin-default-2026-08-31/cloudfox-outdir/cloudfox-output/aws/personal-000000000000/csv/principals.csv,validated,"Rubric 4.9. cloudfox's CanPrivEscToAdmin? column reads 'Skipping, no pmapper data' in every one of its 140 instances this run (94 principals + 44 role-trusts + 1 root-trust + 1 workload). cloudfox documents that it delegates path enumeration to PMapper: 'Cloudfox will not install or run pmapper for you, but because pmapper stores it's graph data in a predictable location, this CloudFox command will look to see if that data exists, and if it does, it give you a list of all of the principals that pmapper thinks can escalate to admin.' -- https://github.com/BishopFox/cloudfox/wiki/AWS-Commands#pmapper ; quoted and sourced in raw-output/cloudfox/admin-default-2026-08-31/run-metadata.md. Recorded, NOT scored as a miss. cloudfox's own surfaces are graded on the 'cloudfox' rows above."
privesc-ssmSendCommand--user,privesc-ssmSendCommand,privesc,yes,pmapper,admin,default,M,raw-output/pmapper/admin-default-2026-08-31/output/01-graph-create.stderr.txt,validated,"Crash-M per rubric 4.7, tally separately from detection-Ms: 'graph create' terminated on an unhandled botocore ConnectTimeoutError (autoscaling_edges.py catches ClientError only) and no graph was written; all 7 downstream commands failed. No principal was evaluated. Validation: analysis/validation/privesc-ssmSendCommand--user.md."
privesc-ssmSendCommand--user,privesc-ssmSendCommand,privesc,yes,pmapper,admin,"flagged (--include-regions, 17 opted-in regions)",FP,raw-output/pmapper/admin-flagged-2026-08-31/output/04-query-preset-privesc.txt,validated,"CONFIRMED FALSE POSITIVE, rubric 3 / 4.8. PMapper asserts ""user/privesc-ssmSendCommand-user can call ssm:SendCommand to access an EC2 instance with access to role/privesc-high-priv-service-role"" - a path whose middle hop is an EC2 instance carrying the administrative role. The account holds zero EC2 instances and zero SSM-managed nodes in all 17 enabled regions, from the direct per-service sweep in analysis/account-baseline.md; scenarios.md marks the mechanism target_absent=yes on that evidence. PMapper appears to reason from the EXISTENCE OF AN INSTANCE PROFILE on privesc-high-priv-service-role to the existence of an instance carrying it. Regraded D->FP in the Phase-4 addendum (validation file added). Sits in the target_absent bucket and was never in any detection count."
privesc-ssmSendCommand--user,privesc-ssmSendCommand,privesc,yes,cloudfox,admin,default,P,raw-output/cloudfox/admin-default-2026-08-31/cloudfox-outdir/cloudfox-output/aws/personal-000000000000/csv/permissions.csv,validated,"Rubric 3 P / 4.1: permissions.csv binds the enabling permission to this specific principal (4 grant row(s): Allow ec2:DescribeInstances; Allow ssm:listCommands; Allow ssm:listCommandInvocations; Allow ssm:sendCommand) but names no target and does not characterise it as escalation. Search: grep ',privesc-ssmSendCommand-user,' csv/permissions.csv. iam-simulator additionally reports: can ssm:SendCommand on *. Not an FP: cloudfox makes no path or impact claim here. Validation: analysis/validation/privesc-ssmSendCommand--user.md."
privesc-ssmSendCommand--user,privesc-ssmSendCommand,privesc,yes,cloudfox-path,admin,default,N/A,raw-output/cloudfox/admin-default-2026-08-31/cloudfox-outdir/cloudfox-output/aws/personal-000000000000/csv/principals.csv,validated,"Rubric 4.9. cloudfox's CanPrivEscToAdmin? column reads 'Skipping, no pmapper data' in every one of its 140 instances this run (94 principals + 44 role-trusts + 1 root-trust + 1 workload). cloudfox documents that it delegates path enumeration to PMapper: 'Cloudfox will not install or run pmapper for you, but because pmapper stores it's graph data in a predictable location, this CloudFox command will look to see if that data exists, and if it does, it give you a list of all of the principals that pmapper thinks can escalate to admin.' -- https://github.com/BishopFox/cloudfox/wiki/AWS-Commands#pmapper ; quoted and sourced in raw-output/cloudfox/admin-default-2026-08-31/run-metadata.md. Recorded, NOT scored as a miss. cloudfox's own surfaces are graded on the 'cloudfox' rows above."
privesc-ssmStartSession--role,privesc-ssmStartSession,privesc,yes,pmapper,admin,default,M,raw-output/pmapper/admin-default-2026-08-31/output/01-graph-create.stderr.txt,validated,"Crash-M per rubric 4.7, tally separately from detection-Ms: 'graph create' terminated on an unhandled botocore ConnectTimeoutError (autoscaling_edges.py catches ClientError only) and no graph was written; all 7 downstream commands failed. No principal was evaluated. Validation: analysis/validation/privesc-ssmStartSession--role.md."
privesc-ssmStartSession--role,privesc-ssmStartSession,privesc,yes,pmapper,admin,"flagged (--include-regions, 17 opted-in regions)",FP,raw-output/pmapper/admin-flagged-2026-08-31/output/04-query-preset-privesc.txt,validated,"CONFIRMED FALSE POSITIVE, rubric 3 / 4.8. PMapper asserts ""role/privesc-ssmStartSession-role can call ssm:StartSession to access an EC2 instance with access to role/privesc-high-priv-service-role"" - a path whose middle hop is an EC2 instance carrying the administrative role. The account holds zero EC2 instances and zero SSM-managed nodes in all 17 enabled regions, from the direct per-service sweep in analysis/account-baseline.md; scenarios.md marks the mechanism target_absent=yes on that evidence. PMapper appears to reason from the EXISTENCE OF AN INSTANCE PROFILE on privesc-high-priv-service-role to the existence of an instance carrying it. Regraded D->FP in the Phase-4 addendum (validation file added). Sits in the target_absent bucket and was never in any detection count."
privesc-ssmStartSession--role,privesc-ssmStartSession,privesc,yes,cloudfox,admin,default,P,raw-output/cloudfox/admin-default-2026-08-31/cloudfox-outdir/cloudfox-output/aws/personal-000000000000/csv/permissions.csv,validated,"Rubric 3 P / 4.1: permissions.csv binds the enabling permission to this specific principal (7 grant row(s): Allow ec2:DescribeInstances; Allow ssm:StartSession; Allow ssm:DescribeSessions; Allow ssm:GetConnectionStatus ...) but names no target and does not characterise it as escalation. Search: grep ',privesc-ssmStartSession-role,' csv/permissions.csv. iam-simulator additionally reports: can ssm:StartSession on *. Not an FP: cloudfox makes no path or impact claim here. Validation: analysis/validation/privesc-ssmStartSession--role.md."
privesc-ssmStartSession--role,privesc-ssmStartSession,privesc,yes,cloudfox-path,admin,default,N/A,raw-output/cloudfox/admin-default-2026-08-31/cloudfox-outdir/cloudfox-output/aws/personal-000000000000/csv/principals.csv,validated,"Rubric 4.9. cloudfox's CanPrivEscToAdmin? column reads 'Skipping, no pmapper data' in every one of its 140 instances this run (94 principals + 44 role-trusts + 1 root-trust + 1 workload). cloudfox documents that it delegates path enumeration to PMapper: 'Cloudfox will not install or run pmapper for you, but because pmapper stores it's graph data in a predictable location, this CloudFox command will look to see if that data exists, and if it does, it give you a list of all of the principals that pmapper thinks can escalate to admin.' -- https://github.com/BishopFox/cloudfox/wiki/AWS-Commands#pmapper ; quoted and sourced in raw-output/cloudfox/admin-default-2026-08-31/run-metadata.md. Recorded, NOT scored as a miss. cloudfox's own surfaces are graded on the 'cloudfox' rows above."
privesc-ssmStartSession--user,privesc-ssmStartSession,privesc,yes,pmapper,admin,default,M,raw-output/pmapper/admin-default-2026-08-31/output/01-graph-create.stderr.txt,validated,"Crash-M per rubric 4.7, tally separately from detection-Ms: 'graph create' terminated on an unhandled botocore ConnectTimeoutError (autoscaling_edges.py catches ClientError only) and no graph was written; all 7 downstream commands failed. No principal was evaluated. Validation: analysis/validation/privesc-ssmStartSession--user.md."
privesc-ssmStartSession--user,privesc-ssmStartSession,privesc,yes,pmapper,admin,"flagged (--include-regions, 17 opted-in regions)",FP,raw-output/pmapper/admin-flagged-2026-08-31/output/04-query-preset-privesc.txt,validated,"CONFIRMED FALSE POSITIVE, rubric 3 / 4.8. PMapper asserts ""user/privesc-ssmStartSession-user can call ssm:StartSession to access an EC2 instance with access to role/privesc-high-priv-service-role"" - a path whose middle hop is an EC2 instance carrying the administrative role. The account holds zero EC2 instances and zero SSM-managed nodes in all 17 enabled regions, from the direct per-service sweep in analysis/account-baseline.md; scenarios.md marks the mechanism target_absent=yes on that evidence. PMapper appears to reason from the EXISTENCE OF AN INSTANCE PROFILE on privesc-high-priv-service-role to the existence of an instance carrying it. Regraded D->FP in the Phase-4 addendum (validation file added). Sits in the target_absent bucket and was never in any detection count."
privesc-ssmStartSession--user,privesc-ssmStartSession,privesc,yes,cloudfox,admin,default,P,raw-output/cloudfox/admin-default-2026-08-31/cloudfox-outdir/cloudfox-output/aws/personal-000000000000/csv/permissions.csv,validated,"Rubric 3 P / 4.1: permissions.csv binds the enabling permission to this specific principal (7 grant row(s): Allow ec2:DescribeInstances; Allow ssm:StartSession; Allow ssm:DescribeSessions; Allow ssm:GetConnectionStatus ...) but names no target and does not characterise it as escalation. Search: grep ',privesc-ssmStartSession-user,' csv/permissions.csv. iam-simulator additionally reports: can ssm:StartSession on *. Not an FP: cloudfox makes no path or impact claim here. Validation: analysis/validation/privesc-ssmStartSession--user.md."
privesc-ssmStartSession--user,privesc-ssmStartSession,privesc,yes,cloudfox-path,admin,default,N/A,raw-output/cloudfox/admin-default-2026-08-31/cloudfox-outdir/cloudfox-output/aws/personal-000000000000/csv/principals.csv,validated,"Rubric 4.9. cloudfox's CanPrivEscToAdmin? column reads 'Skipping, no pmapper data' in every one of its 140 instances this run (94 principals + 44 role-trusts + 1 root-trust + 1 workload). cloudfox documents that it delegates path enumeration to PMapper: 'Cloudfox will not install or run pmapper for you, but because pmapper stores it's graph data in a predictable location, this CloudFox command will look to see if that data exists, and if it does, it give you a list of all of the principals that pmapper thinks can escalate to admin.' -- https://github.com/BishopFox/cloudfox/wiki/AWS-Commands#pmapper ; quoted and sourced in raw-output/cloudfox/admin-default-2026-08-31/run-metadata.md. Recorded, NOT scored as a miss. cloudfox's own surfaces are graded on the 'cloudfox' rows above."
fn1-privesc3-partial--role,fn1-privesc3-partial,tool-test-FN,no,pmapper,admin,default,M,raw-output/pmapper/admin-default-2026-08-31/output/01-graph-create.stderr.txt,validated,"Crash-M per rubric 4.7, tally separately from detection-Ms: 'graph create' terminated on an unhandled botocore ConnectTimeoutError (autoscaling_edges.py catches ClientError only) and no graph was written; all 7 downstream commands failed. No principal was evaluated."
